Step_ID,Track_ID,Ensemble_Name,Ensemble_Member,Run_Date,Valid_Date,Forecast_Hour,Valid_Hour_UTC,Duration,Centroid_Lon,Centroid_Lat,Centroid_X,Centroid_Y,Storm_Motion_U,Storm_Motion_V,UP_HELI_MAX_mean,UP_HELI_MAX_max,UP_HELI_MAX_min,GRPL_MAX_mean,GRPL_MAX_max,GRPL_MAX_min,WSPD10MAX_mean,WSPD10MAX_max,WSPD10MAX_min,W_UP_MAX_mean,W_UP_MAX_max,W_UP_MAX_min,W_DN_MAX_mean,W_DN_MAX_max,W_DN_MAX_min,RVORT1_MAX_mean,RVORT1_MAX_max,RVORT1_MAX_min,RVORT5_MAX_mean,RVORT5_MAX_max,RVORT5_MAX_min,UP_HELI_MAX03_mean,UP_HELI_MAX03_max,UP_HELI_MAX03_min,UP_HELI_MAX01_mean,UP_HELI_MAX01_max,UP_HELI_MAX01_min,UP_HELI_MIN_mean,UP_HELI_MIN_max,UP_HELI_MIN_min,REFL_COM_mean,REFL_COM_max,REFL_COM_min,REFL_1KM_AGL_mean,REFL_1KM_AGL_max,REFL_1KM_AGL_min,REFD_MAX_mean,REFD_MAX_max,REFD_MAX_min,PSFC_mean,PSFC_max,PSFC_min,T2_mean,T2_max,T2_min,Q2_mean,Q2_max,Q2_min,TD2_mean,TD2_max,TD2_min,U10_mean,U10_max,U10_min,V10_mean,V10_max,V10_min,SBLCL-potential_mean,SBLCL-potential_max,SBLCL-potential_min,MLLCL-potential_mean,MLLCL-potential_max,MLLCL-potential_min,SBCAPE-potential_mean,SBCAPE-potential_max,SBCAPE-potential_min,MLCAPE-potential_mean,MLCAPE-potential_max,MLCAPE-potential_min,MUCAPE-potential_mean,MUCAPE-potential_max,MUCAPE-potential_min,SBCINH-potential_mean,SBCINH-potential_max,SBCINH-potential_min,MLCINH-potential_mean,MLCINH-potential_max,MLCINH-potential_min,USHR1-potential_mean,USHR1-potential_max,USHR1-potential_min,VSHR1-potential_mean,VSHR1-potential_max,VSHR1-potential_min,USHR6-potential_mean,USHR6-potential_max,USHR6-potential_min,VSHR6-potential_mean,VSHR6-potential_max,VSHR6-potential_min,U_BUNK-potential_mean,U_BUNK-potential_max,U_BUNK-potential_min,V_BUNK-potential_mean,V_BUNK-potential_max,V_BUNK-potential_min,SRH03-potential_mean,SRH03-potential_max,SRH03-potential_min,SRH01-potential_mean,SRH01-potential_max,SRH01-potential_min,PSFC-potential_mean,PSFC-potential_max,PSFC-potential_min,T2-potential_mean,T2-potential_max,T2-potential_min,Q2-potential_mean,Q2-potential_max,Q2-potential_min,TD2-potential_mean,TD2-potential_max,TD2-potential_min,U10-potential_mean,U10-potential_max,U10-potential_min,V10-potential_mean,V10-potential_max,V10-potential_min,area,eccentricity,major_axis_length,minor_axis_length,orientation,Matched,Max_Hail_Size,Num_Matches,Shape,Location,Scale
d01_REFL_COM_20110427-0000_14_14_053_00,d01_REFL_COM_20110427-0000_14_14_053,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 14:00:00,14,14,1,-93.98888,34.62241,637946.67437,-385695.42269,39000.00000,39000.00000,9.28247,38.25098,0.06414,3.16121,6.37694,0.48419,3.80658,6.10696,1.97371,7.86760,23.03357,1.22760,-3.33514,-1.69153,-8.00815,0.00083,0.00221,0.00025,0.00105,0.00214,0.00018,2.13201,8.54705,0.00000,0.07464,0.62111,0.00000,-4.39831,0.00000,-20.48933,44.36898,57.40926,35.84686,35.57462,48.60783,-2.69550,44.06219,49.39621,31.71828,95459.43750,96968.29688,93093.20312,288.52612,289.88135,287.04889,0.01118,0.01168,0.01068,287.98373,288.83841,286.90488,-0.34928,3.05023,-5.44375,1.10914,5.37460,-1.15114,152.81702,225.55841,141.53778,591.47253,822.72815,429.29648,561.02441,718.31689,381.69647,419.78302,514.23926,362.70615,759.32928,1458.99524,474.64740,-99.91862,-51.72890,-167.74142,-140.49509,-92.67702,-195.36421,8.77686,12.82046,6.02232,9.85264,13.91237,4.23118,31.00979,36.52061,25.57656,27.39960,30.43329,24.05521,14.21918,16.02814,13.37421,6.76083,8.29001,5.83984,187.57309,263.75275,114.56622,147.50464,212.69824,83.74544,95502.24219,97050.87500,93232.61719,288.67715,289.77600,287.47455,0.01135,0.01165,0.01092,288.22415,288.70868,287.27112,0.09965,1.55487,-0.98984,1.33280,4.34990,-1.97712,68,0.94821,20.09339,6.38251,-0.68242,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_14_14_054_00,d01_REFL_COM_20110427-0000_14_14_054,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 14:00:00,14,14,1,-92.18065,34.51408,803177.13316,-383294.38311,-3000.00000,0.00000,1.12724,2.96743,0.37248,2.48666,4.94493,0.94946,11.16804,12.91138,9.96172,8.82968,18.31055,2.83140,-3.22634,-2.27677,-4.78991,0.00117,0.00163,0.00087,0.00059,0.00096,0.00038,0.27938,0.64562,0.00000,0.01452,0.06108,0.00000,-8.68464,-0.05451,-16.67377,50.25422,58.93637,37.43617,11.29410,29.94959,-35.00000,37.94919,41.16045,32.39835,98864.25781,98985.46875,98717.29688,290.33954,291.73703,289.26224,0.01133,0.01289,0.01062,288.73102,290.72592,287.72919,-6.19522,-4.64544,-8.32444,6.22782,6.93965,5.57048,167.94044,177.38074,157.78413,554.55481,603.89001,503.51263,0.93805,2.47534,0.38091,0.00000,0.00000,0.00000,16.38447,55.31804,0.00000,-0.03622,0.00000,-0.24879,0.00000,0.00000,0.00000,8.53701,11.85908,5.79852,-6.20222,-4.36997,-7.83579,29.36990,33.28642,26.03009,20.07121,23.43342,17.22345,11.92690,12.89232,10.03965,6.29068,8.53882,5.03288,-369.56104,-254.46127,-561.60144,-175.53377,-159.45454,-201.53592,98862.57031,98989.32812,98689.80469,288.84857,291.26639,288.57443,0.01097,0.01306,0.01072,288.23102,290.94205,287.86362,-7.73420,-5.78155,-9.17678,6.73819,8.32987,4.64309,14,0.62929,4.74287,3.68603,-0.42512,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_14_14_055_00,d01_REFL_COM_20110427-0000_14_14_055,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 14:00:00,14,14,1,-90.97332,34.61831,911437.37209,-360420.96035,48000.00000,15000.00000,23.33599,84.64394,0.55227,3.45032,11.07331,0.00050,9.48518,11.46337,6.25458,6.82175,18.66117,1.84917,-3.94923,-1.32020,-8.00345,0.00122,0.00450,0.00023,0.00069,0.00206,0.00017,8.44902,34.83915,0.00000,0.10657,1.87566,0.00000,-2.46309,0.00000,-15.34594,42.69401,63.17251,35.20330,35.57788,50.72760,0.00000,43.20965,52.05996,36.40088,99368.49219,99975.08594,98799.50781,288.42712,290.20441,287.91772,0.01061,0.01116,0.01041,287.81870,288.63010,287.48325,-4.90800,3.26756,-8.91537,3.96822,8.81579,-2.91132,191.51547,373.17960,135.94595,663.59515,1012.24866,426.22586,6.12189,75.18797,0.00000,4.99324,70.66727,0.00000,306.81024,2277.38770,0.00000,-10.41620,0.00000,-97.50677,-23.61190,0.00000,-614.60046,5.71995,9.77510,-0.51506,-7.14035,16.22033,-12.44338,24.85295,38.30546,13.27890,30.77731,44.28558,22.97227,12.40318,16.87997,7.78317,7.08846,11.77079,2.79287,-235.96169,544.66608,-524.28412,-160.07471,221.07915,-262.74301,99378.73438,99703.13281,98826.46875,288.65192,289.49435,288.24451,0.01072,0.01104,0.01052,287.96695,288.45908,287.67596,-2.89700,1.52822,-9.41307,4.51717,8.27945,0.76432,376,0.88801,39.40579,18.12009,-1.36351,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_14_15_056_00,d01_REFL_COM_20110427-0000_14_15_056,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 14:00:00,14,14,1,-93.38143,34.85017,690982.76454,-356127.47188,24000.00000,-15000.00000,5.64854,27.60586,0.00000,3.78350,8.55300,0.68689,5.72295,8.80357,3.54614,4.93332,15.15418,1.38484,-1.29218,-0.11827,-3.39334,0.00049,0.00123,0.00004,0.00045,0.00110,0.00007,0.47325,4.44894,0.00000,0.00961,0.06173,0.00000,-4.38869,-0.00857,-20.50080,47.23767,62.89904,35.19915,28.21095,44.08292,-35.00000,30.53552,44.08292,0.00000,96616.31250,98083.10938,95663.41406,288.97754,290.20474,288.08206,0.01117,0.01147,0.01094,288.16046,288.80829,287.73569,-1.29118,0.96571,-2.88147,4.02959,5.90802,2.06315,163.13579,248.36768,141.64871,438.19513,541.77417,411.62027,376.24579,481.21735,247.71321,282.12891,411.50546,166.38829,376.24579,481.21735,247.71321,-116.59998,-72.46289,-190.90785,-148.80949,-89.28647,-226.82317,7.18466,11.87221,2.64004,5.09878,9.89898,1.24205,29.01539,32.94242,24.86892,23.30317,25.66146,20.10642,13.44907,14.45472,12.02533,6.54171,7.28134,5.93757,132.86160,183.46135,95.63314,132.65408,166.63765,93.65253,96572.17188,98099.87500,95612.47656,289.08878,290.38919,288.33563,0.01135,0.01156,0.01121,288.40698,288.93222,288.14697,0.78039,2.22527,-1.20583,5.08275,8.75470,2.50529,40,0.59141,7.93172,6.39592,-0.16619,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_14_15_056_01,d01_REFL_COM_20110427-0000_14_15_056,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 15:00:00,15,15,2,-93.44210,34.97030,684387.97319,-343342.00590,0.00000,18000.00000,10.73162,46.73180,0.00000,2.88465,9.20841,0.00013,6.22597,9.07802,4.18756,6.75962,17.02975,1.26078,-2.18021,-0.79834,-4.70850,0.00144,0.00417,0.00009,0.00090,0.00202,0.00010,1.92400,8.15514,0.00000,0.11986,0.82701,0.00000,-2.89674,-0.04866,-11.12770,43.72079,60.10400,35.26029,39.17735,46.60356,10.17925,43.73001,50.22302,31.50785,97251.80469,98488.73438,94256.60156,289.29056,292.13406,287.07614,0.01146,0.01375,0.01055,288.64383,291.50208,286.91025,-0.52813,4.19033,-4.32234,3.14774,7.15802,-1.42112,195.27881,337.54459,134.09875,458.63425,692.72205,407.43222,498.15082,723.10583,75.39429,365.50897,629.37469,6.01490,734.36169,1678.30505,224.46687,-74.73827,-8.72176,-246.47610,-106.30414,0.00000,-240.52519,7.36623,12.75885,4.57180,6.86313,12.29852,2.27705,26.84918,43.52386,16.21944,27.32205,39.50053,12.85335,11.60473,14.09649,9.53043,7.70996,11.44694,5.12176,136.17679,290.01413,66.96477,100.83934,222.37608,35.74611,97209.43750,98416.31250,94132.31250,289.80524,292.01328,288.01166,0.01151,0.01373,0.01094,288.70163,291.49319,287.68210,-1.80802,0.96571,-5.72897,3.42754,6.26104,0.72077,135,0.88928,25.61985,11.71769,1.34945,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_14_14_057_00,d01_REFL_COM_20110427-0000_14_14_057,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 14:00:00,14,14,1,-90.38673,34.39211,967443.08439,-379232.49002,-48000.00000,45000.00000,14.29185,42.93105,0.00000,2.41475,9.63147,0.00000,8.47214,10.20097,6.35840,7.66921,20.66852,2.07343,-3.58508,-0.80116,-6.81286,0.00188,0.00458,0.00034,0.00079,0.00176,0.00026,10.30677,26.47555,1.65776,0.30184,1.67650,0.00000,-3.13541,0.00000,-19.66161,42.24268,59.92008,35.08082,35.57851,46.48829,0.00000,43.02295,47.72094,36.81670,99493.53906,99747.85938,98889.07031,288.67691,291.81482,287.98395,0.01064,0.01354,0.01029,287.87466,291.60843,287.37070,-3.08366,3.36357,-8.56610,1.62638,5.98129,-4.47046,216.68611,381.83432,133.00607,703.56970,916.08997,435.50327,0.58738,2.57111,0.00000,0.01444,1.82684,0.00000,861.90265,1820.52417,196.29872,-0.02878,0.00000,-0.26097,0.00000,0.00000,0.00000,5.58861,8.01847,-0.56284,-6.80512,16.20580,-10.71006,33.52020,41.88330,23.09600,27.52901,33.27343,19.46284,10.96659,13.54125,8.97432,9.33667,11.13959,3.91906,-18.40199,750.67139,-356.22021,-190.06630,215.56052,-283.67224,99399.86719,99727.82031,98765.69531,288.67996,291.06509,287.84311,0.01067,0.01265,0.01026,287.90613,290.55112,287.27255,-4.82006,-1.87013,-7.36192,4.72397,7.98412,-1.53636,208,0.94734,35.97207,11.51926,-1.07738,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_14_15_058_00,d01_REFL_COM_20110427-0000_14_15_058,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 14:00:00,14,14,1,-92.06371,34.78679,810827.36397,-352216.03718,6000.00000,30000.00000,5.82242,18.16339,0.11092,5.43676,9.77607,0.97786,11.85707,13.15829,9.87834,8.33310,21.42037,1.77838,-2.93307,-1.26685,-5.94539,0.00170,0.00217,0.00088,0.00027,0.00045,0.00012,1.58520,4.47373,0.01157,0.02149,0.06609,0.00000,-3.55374,-0.81585,-12.34671,46.75131,59.77229,36.91639,35.46010,45.48478,0.00000,43.76224,46.71296,40.06223,98766.69531,98933.71094,98602.50781,288.84042,291.22870,288.34970,0.01085,0.01278,0.01061,288.04553,290.57742,287.69641,-6.33405,-4.81623,-8.22336,6.82529,8.09563,5.28434,146.99271,181.88077,136.01653,537.51569,635.11292,401.28760,2.05677,13.63321,0.29628,0.50853,6.37135,0.00000,0.37112,11.49323,0.00000,-0.00864,0.00000,-0.15739,0.00000,0.00000,0.00000,7.94096,13.38880,0.15871,-2.12051,0.03257,-4.54618,26.16867,28.83174,22.34103,30.09780,34.36974,24.62493,13.59077,14.79592,12.71913,9.09005,10.47975,7.14430,-563.87170,-238.19566,-783.64850,-114.91537,-56.79110,-171.70555,98841.42969,98935.12500,98710.57812,288.65350,290.80673,288.45651,0.01099,0.01276,0.01079,288.25687,290.56812,287.99597,-6.11332,-4.77381,-8.03557,2.92016,4.92712,1.22556,43,0.91328,11.76576,4.79257,-0.90834,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_14_15_058_01,d01_REFL_COM_20110427-0000_14_15_058,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 15:00:00,15,15,2,-92.45995,35.11736,771549.55956,-319264.85471,-42000.00000,27000.00000,2.63450,17.66497,0.00720,1.99481,6.05456,0.24708,9.07423,10.17276,7.79693,5.17016,16.62931,0.77281,-2.92099,-0.66803,-6.22681,0.00092,0.00179,0.00026,0.00039,0.00077,0.00016,0.15169,2.28770,0.00000,0.01963,0.09501,0.00000,-2.63627,0.00000,-15.74989,44.51420,62.96053,35.15994,33.58939,42.57648,4.52562,35.36726,42.57648,11.53364,98382.32812,98688.03125,97938.07031,290.10519,291.20410,288.78986,0.01104,0.01168,0.01039,288.25497,289.16330,287.35382,-5.61461,-3.77799,-6.91508,6.14827,7.67532,4.60749,193.95595,220.09998,175.33952,517.15100,592.88171,424.37378,160.37679,333.31873,35.21584,61.26706,184.34692,1.16379,160.37679,333.31873,35.21584,-148.30234,-78.09414,-217.58882,-205.25990,0.00000,-300.22879,8.37311,12.29999,3.57950,5.17120,7.20945,3.36534,33.92530,36.57664,29.82237,24.58837,26.51785,23.72820,9.38986,10.14215,8.58929,8.18208,8.84530,7.23708,147.05515,197.37471,96.02579,123.96475,149.09744,93.92924,98373.03125,98610.78906,98004.38281,289.79327,290.36334,289.33960,0.01126,0.01161,0.01082,288.57120,289.07388,287.94049,-4.53086,-2.02120,-5.75214,7.07336,8.05923,4.42987,58,0.94312,16.09027,5.34913,-0.46245,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_14_14_059_00,d01_REFL_COM_20110427-0000_14_14_059,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 14:00:00,14,14,1,-89.32395,34.54258,1061674.00624,-350826.67220,-18000.00000,18000.00000,14.91983,51.08498,0.18195,3.03330,7.95864,0.70273,9.22432,10.69445,8.45858,7.07063,14.26125,1.64237,-3.26748,-1.44377,-5.77580,0.00070,0.00157,0.00033,0.00058,0.00119,0.00018,4.22954,21.72859,0.00000,0.00450,0.01428,0.00000,-1.98625,-0.89437,-3.39867,46.36225,65.38481,35.00816,35.09309,46.25264,0.00000,40.48784,46.50911,31.92414,98911.47656,99527.73438,98393.58594,288.13669,288.87198,287.33151,0.01027,0.01068,0.00996,287.24182,287.78903,286.72064,-5.00604,1.53617,-8.70390,4.49804,8.21393,1.53129,146.86157,174.71405,130.98207,488.45001,590.58551,420.70590,0.83054,1.11604,0.15567,0.34358,1.63904,0.00000,29.18802,336.54166,0.00000,-0.03243,0.00000,-0.19140,0.00000,0.00000,0.00000,8.49870,10.91776,4.71203,-6.95905,-3.11565,-10.09397,31.31807,43.95757,0.37446,24.86436,35.59364,-0.91544,9.47791,11.36226,7.36813,7.50760,9.53030,6.11069,-273.96280,-153.13260,-389.75571,-79.27610,-32.54258,-148.27905,98890.89062,99273.99219,98450.89062,287.27878,287.95395,286.77240,0.00990,0.01011,0.00973,286.68481,287.05640,286.35309,-6.93691,-4.55982,-9.02836,3.93750,5.11075,2.48452,50,0.80874,10.67787,6.28030,-0.74932,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_14_14_060_00,d01_REFL_COM_20110427-0000_14_14_060,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 14:00:00,14,14,1,-93.70615,34.91543,661017.29892,-351348.09596,15000.00000,0.00000,4.17945,19.78959,0.00185,2.25460,5.58349,0.47296,5.19718,6.84244,3.15696,5.47715,17.73429,0.90862,-2.15638,-0.80509,-4.24446,0.00049,0.00145,0.00016,0.00051,0.00104,0.00017,0.96510,4.37945,0.00000,0.02208,0.08038,0.00000,-4.03451,-0.02970,-18.80507,43.14419,56.31906,35.39549,30.68575,40.84555,0.00000,35.29011,42.98691,8.87655,96885.17188,98149.71875,93737.05469,289.43011,290.24374,287.87558,0.01137,0.01164,0.01103,288.47406,288.97800,287.57111,-1.36851,0.79129,-3.07138,3.56330,6.52045,0.74698,217.82907,292.23221,143.93686,436.84808,461.95593,412.28766,593.97083,703.69830,510.91000,522.30737,650.37085,432.89273,594.39594,703.69830,510.91000,-75.21892,-51.55817,-87.60928,-89.44370,-64.50115,-110.21733,3.99943,6.41927,1.67327,6.62346,8.97238,3.84244,23.55644,26.31869,22.28772,24.00663,26.22515,21.84625,14.28564,15.09365,13.82075,6.23767,7.81054,5.75873,105.08761,162.62753,53.06879,110.76503,156.91942,82.32349,96911.61719,98236.85938,93819.03125,289.52011,290.36142,287.71899,0.01124,0.01149,0.01091,288.30826,288.85413,287.34616,2.24126,3.52305,1.05804,3.86827,6.64274,1.74489,41,0.44668,7.98664,7.14559,-0.50198,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_14_15_061_00,d01_REFL_COM_20110427-0000_14_15_061,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 14:00:00,14,14,1,-89.97552,34.95880,997150.18180,-312510.95210,-57000.00000,-90000.00000,14.13559,38.44209,0.41959,2.73923,6.89260,0.64375,9.52433,12.47881,7.11859,5.70396,15.83689,1.51640,-2.89867,-1.52757,-4.85405,0.00060,0.00162,0.00007,0.00057,0.00142,0.00000,4.19795,12.77318,0.00000,0.00326,0.09960,0.00000,-1.56879,-0.13689,-7.28026,41.24015,61.92846,35.01369,33.49569,45.59897,0.00000,41.04859,47.22399,34.88270,99241.47656,99778.18750,98656.56250,288.03278,292.02417,287.27600,0.01022,0.01372,0.00970,287.20120,291.79807,286.45734,-3.45449,1.98615,-6.07417,5.19911,10.03935,1.07936,175.63660,236.62666,138.23584,495.02182,747.44116,400.33160,0.49680,2.08793,0.00000,0.70891,6.74733,0.00000,18.26484,291.05225,0.00000,-0.06542,0.00000,-0.44064,-0.88222,0.00000,-67.80966,7.12211,11.72363,3.68726,-6.60537,-0.25266,-10.37263,30.11258,38.52921,21.05078,30.00002,39.83162,21.41096,11.93365,15.22584,8.99178,8.72663,13.22418,6.71225,-347.93622,-181.54024,-515.65308,-86.20559,47.33910,-202.67746,99100.50781,99496.90625,98713.14062,287.82379,290.71002,287.16016,0.01009,0.01244,0.00973,286.99649,290.22522,286.42996,-5.75286,-3.07950,-7.93566,5.43083,8.70546,1.99920,305,0.80451,28.71826,17.05692,1.36196,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_14_15_061_01,d01_REFL_COM_20110427-0000_14_15_061,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 15:00:00,15,15,2,-89.36326,34.56284,1057832.90450,-349060.61021,54000.00000,-54000.00000,13.06195,52.54474,0.00000,4.43553,11.22967,0.70937,8.08706,10.58900,5.81091,8.66469,19.51093,1.56408,-4.09447,-1.52426,-8.87576,0.00102,0.00290,0.00016,0.00055,0.00118,0.00017,6.16066,24.83063,0.00000,0.02974,0.31045,0.00000,-5.16404,-0.24898,-19.40625,44.46495,64.73882,35.01857,37.36122,47.14054,0.00000,45.28232,48.91547,31.57358,98837.00000,99502.67969,98325.53125,288.12778,292.07031,287.05917,0.01044,0.01363,0.00986,287.45676,291.68985,286.57184,-3.37175,0.10093,-6.11935,1.74125,6.09905,-1.28296,179.29260,260.12451,144.43283,616.63788,847.40204,430.29636,1.82720,7.97727,0.00000,0.01471,1.79389,0.00000,626.84497,1305.87903,0.00000,-0.00594,0.00000,-0.24529,0.00000,0.00000,0.00000,5.69663,8.51975,0.88655,-5.69312,0.22860,-8.76949,33.47766,48.79044,0.87124,27.82902,41.45529,-3.24802,9.46311,12.48336,4.23947,9.42437,12.56620,4.95386,29.36453,447.11215,-144.90227,-130.09236,-49.75442,-201.29042,98722.86719,99538.74219,98157.01562,288.16660,292.06183,287.11441,0.01035,0.01373,0.00967,287.31802,291.78192,286.27832,-5.38087,1.53617,-9.65915,4.12686,8.21393,1.22614,276,0.88553,32.11146,14.91823,-0.66078,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_14_15_062_00,d01_REFL_COM_20110427-0000_14_15_062,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 14:00:00,14,14,1,-91.83327,34.94052,829952.77511,-333209.33175,-21000.00000,27000.00000,3.07212,9.75325,0.13498,3.20717,7.42259,0.83883,12.72976,13.23316,12.17015,3.61151,8.34585,1.50985,-2.22229,-1.18305,-4.51351,0.00129,0.00231,0.00080,0.00042,0.00072,0.00021,0.39082,2.29030,0.00000,0.00030,0.00508,0.00000,-1.81220,-0.40576,-5.16103,45.85188,56.12211,36.08025,37.13659,47.19552,18.35778,41.44012,47.19552,35.52629,98854.65625,99095.42969,98605.52344,288.78406,289.73099,288.35611,0.01073,0.01115,0.01052,287.90744,288.52151,287.59998,-6.86956,-5.51173,-8.30151,7.13447,9.08303,5.30013,197.78563,275.91632,141.48587,616.42438,720.99701,522.70490,0.29231,0.91823,0.00000,0.02421,1.06540,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,10.19505,12.96447,7.49238,-4.98398,-3.62412,-6.59051,20.11562,23.97516,15.77914,31.09017,35.93288,28.18344,14.20471,15.44370,13.43146,10.46782,12.18787,8.37711,-669.80151,-517.95636,-840.35291,-190.84320,-156.68286,-232.92020,98934.74219,99034.35938,98666.00000,288.42551,288.52097,288.32523,0.01073,0.01082,0.01068,287.91974,288.04230,287.85428,-5.63736,-4.22588,-6.82672,3.94926,5.38268,2.81159,44,0.74407,9.43370,6.30272,-1.26940,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_14_15_062_01,d01_REFL_COM_20110427-0000_14_15_062,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 15:00:00,15,15,2,-92.14899,35.21966,798454.48543,-305313.50962,-18000.00000,18000.00000,5.40726,14.63806,0.00361,1.91977,3.89814,0.54019,9.89104,10.75434,9.26639,3.89572,11.42895,1.03446,-2.50487,-0.82763,-4.18338,0.00070,0.00156,0.00002,0.00032,0.00074,0.00002,0.24267,1.19705,0.00000,0.00774,0.03834,0.00000,-0.25546,-0.01233,-1.88838,46.35605,58.60648,37.75705,31.36090,42.56175,-0.58040,31.79980,42.56175,0.00000,97917.30469,98445.84375,97195.89062,289.93259,290.65085,289.06946,0.01127,0.01148,0.01086,288.51279,288.84467,287.99393,-6.04018,-5.00726,-6.76113,6.50944,7.35883,5.28817,167.33797,207.39072,142.41135,468.74606,540.29797,429.01120,15.64555,48.33698,5.42844,2.08588,7.26177,0.00000,15.64555,48.33698,5.42844,-93.51685,0.00000,-264.26260,-10.54102,0.00000,-242.44354,9.45096,12.17960,7.35857,2.97706,3.89614,1.80320,34.71789,35.53557,34.14145,25.60419,26.41639,24.97609,10.07881,10.78912,9.49881,8.85172,9.43705,8.38327,60.48220,90.17223,38.14465,69.27327,90.34099,52.54614,97914.20312,98515.75781,97182.02344,288.91302,289.65829,288.23138,0.01091,0.01115,0.01071,288.01718,288.43494,287.62152,-5.54419,-4.99030,-6.16106,7.83029,8.42942,7.39761,23,0.79011,6.89754,4.22797,-0.63869,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_14_14_063_00,d01_REFL_COM_20110427-0000_14_14_063,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 14:00:00,14,14,1,-87.90677,35.83135,1169209.25704,-192193.63554,57000.00000,63000.00000,2.54165,29.82814,0.00000,0.68093,6.80958,0.01510,8.99966,16.55259,4.55208,2.10888,8.21208,0.48559,-1.55976,-0.42747,-5.37671,0.00057,0.00152,0.00006,0.00045,0.00160,0.00000,0.96119,15.20268,0.00000,0.02386,0.40226,0.00000,-0.80113,0.00000,-8.29591,38.76505,57.33693,35.00352,34.65477,42.43993,0.00000,39.26664,48.20182,31.48719,98293.39062,99123.65625,96865.28906,286.87350,290.49661,280.31476,0.00960,0.01230,0.00660,286.09900,290.01108,280.31412,-2.95512,3.80282,-11.29359,5.39072,9.17551,0.04520,240.98979,503.62616,133.21091,827.24475,2053.75342,394.35626,0.66159,12.42432,0.00000,0.12152,7.98815,0.00000,15.49269,930.04028,0.00000,-2.64247,0.00000,-363.18481,-1.44697,0.00000,-186.07187,10.58932,25.49720,-0.62946,-0.64559,8.29736,-9.37606,24.36830,40.08674,3.90427,34.41292,47.49703,-2.43993,12.75150,16.82899,4.66935,6.59152,11.41949,3.63857,-6.43787,550.82874,-344.69501,17.20752,216.50543,-233.37560,98164.65625,99000.33594,96717.60156,286.97955,291.52951,280.47433,0.00960,0.01327,0.00661,286.08771,291.17456,280.47360,-4.42828,2.89277,-12.82897,4.46119,10.13158,-0.48991,1770,0.86840,102.43362,50.79380,-1.41018,0,0,0,0,0,0
