Step_ID,Track_ID,Ensemble_Name,Ensemble_Member,Run_Date,Valid_Date,Forecast_Hour,Valid_Hour_UTC,Duration,Centroid_Lon,Centroid_Lat,Centroid_X,Centroid_Y,Storm_Motion_U,Storm_Motion_V,REFL_1KM_AGL_mean,REFL_1KM_AGL_max,REFL_1KM_AGL_min,U10_mean,U10_max,U10_min,V10_mean,V10_max,V10_min,MLCAPE-potential_mean,MLCAPE-potential_max,MLCAPE-potential_min,area,eccentricity,major_axis_length,minor_axis_length,orientation,Matched,Max_Hail_Size,Num_Matches,Shape,Location,Scale
d01_REFL_COM_20110428-0000_30_31_264_00,d01_REFL_COM_20110428-0000_30_31_264,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 06:00:00+00:00,30,6,1,-77.88369,30.92625,2186129.84994,-540962.88503,0.00000,-57000.00000,40.27811,49.85170,18.82979,-0.45476,3.77412,-3.89161,10.50699,14.28420,5.33008,1115.13440,1798.50098,785.52319,140,0.58901,18.67824,15.09440,-0.23315,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_30_31_264_01,d01_REFL_COM_20110428-0000_30_31_264,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 07:00:00+00:00,31,7,2,-78.00121,30.44338,2188745.47010,-595912.16043,0.00000,-33000.00000,40.75341,47.35651,28.95436,2.99452,5.62412,0.87865,11.16385,12.79908,9.74366,1739.54907,1972.22522,1598.08179,56,0.92564,13.93537,5.27309,-0.69562,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_30_31_265_00,d01_REFL_COM_20110428-0000_30_31_265,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 06:00:00+00:00,30,6,1,-77.67752,31.60215,2186081.75460,-463181.36634,0.00000,-3000.00000,41.43682,48.02515,28.03149,2.68395,4.57398,1.09421,10.51494,11.84074,9.25629,554.10883,631.09729,458.86349,24,0.68694,6.49405,4.71929,0.25680,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_30_31_265_01,d01_REFL_COM_20110428-0000_30_31_265,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 07:00:00+00:00,31,7,2,-77.60968,31.37431,2198758.85416,-486067.79799,-3000.00000,-6000.00000,41.07189,46.54964,32.50543,1.40639,1.89414,0.53154,14.00313,15.06397,13.31307,1049.29541,1201.11023,869.43268,17,0.62594,5.18190,4.04120,-0.26479,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_30_30_266_00,d01_REFL_COM_20110428-0000_30_30_266,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 06:00:00+00:00,30,6,1,-73.01527,36.33400,2451335.71157,159622.86076,12000.00000,15000.00000,45.62680,49.82666,36.78866,-0.38346,0.36261,-1.76802,11.37624,12.87584,9.54637,627.85510,680.22919,581.73657,16,0.60170,4.99931,3.99304,0.48852,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_30_30_267_00,d01_REFL_COM_20110428-0000_30_30_267,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 06:00:00+00:00,30,6,1,-70.57490,38.53450,2577507.35411,457698.87887,12000.00000,-18000.00000,41.32716,50.85212,20.63979,3.71277,6.43689,1.27756,8.33706,11.88204,5.43997,324.00323,366.04184,294.13617,32,0.86637,9.54951,4.76910,0.45452,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_30_30_268_00,d01_REFL_COM_20110428-0000_30_30_268,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 06:00:00+00:00,30,6,1,-69.59694,39.80544,2609546.92354,617831.11571,24000.00000,-60000.00000,40.84854,48.29090,30.67015,2.50735,5.02497,0.27959,11.81459,14.13251,9.81966,131.83511,190.16498,87.91014,98,0.95927,24.68704,6.97345,-0.04933,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_31_31_269_00,d01_REFL_COM_20110428-0000_31_31_269,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 07:00:00+00:00,31,7,1,-86.36326,25.91020,1483569.05464,-1263906.62236,21000.00000,-3000.00000,42.71795,49.40371,23.32728,0.16114,2.93950,-2.29907,-8.41128,-5.86198,-10.19747,1048.04504,1399.52759,838.09381,44,0.58442,8.42031,6.83265,-1.28361,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_31_32_270_00,d01_REFL_COM_20110428-0000_31_32_270,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 07:00:00+00:00,31,7,1,-85.99066,25.88696,1521427.45274,-1260338.03453,15000.00000,0.00000,42.36122,49.34850,31.38753,-0.77168,2.80016,-2.53046,-9.93914,-6.75447,-11.50882,1653.64722,2059.72485,1020.72205,49,0.72869,9.76489,6.68744,1.55974,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_31_32_270_01,d01_REFL_COM_20110428-0000_31_32_270,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 08:00:00+00:00,32,8,2,-86.10465,26.01581,1507596.44206,-1247855.64599,-12000.00000,12000.00000,40.31702,48.98999,23.93840,-0.55376,1.20645,-2.15813,-8.27420,-4.89117,-10.90284,320.45392,586.39801,102.55290,35,0.80642,8.64675,5.11319,-0.74425,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_31_35_271_00,d01_REFL_COM_20110428-0000_31_35_271,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 07:00:00+00:00,31,7,1,-84.55978,26.46807,1653123.18921,-1170606.66349,39000.00000,15000.00000,40.39779,49.35158,21.48462,0.80559,4.07970,-1.89164,-9.23978,-2.24278,-12.38892,2380.08374,2758.28491,1708.86816,63,0.90649,15.09731,6.37438,1.20397,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_31_35_271_01,d01_REFL_COM_20110428-0000_31_35_271,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 08:00:00+00:00,32,8,2,-84.76983,26.35634,1634472.15657,-1186825.92794,-21000.00000,-15000.00000,41.09774,51.02282,9.97033,-0.34646,2.40239,-2.20498,-8.59369,-6.06407,-10.97423,1362.37012,2869.43457,679.35156,80,0.69594,15.26367,10.96086,0.40624,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_31_35_271_02,d01_REFL_COM_20110428-0000_31_35_271,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 09:00:00+00:00,33,9,3,-84.42693,26.44146,1666878.31085,-1171133.82057,21000.00000,9000.00000,40.83695,50.86406,26.20015,-0.60980,2.33359,-3.36252,-7.53611,-3.46530,-9.26059,807.23676,1311.28918,197.62146,60,0.61507,9.97449,7.86458,-0.65400,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_31_35_271_03,d01_REFL_COM_20110428-0000_31_35_271,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 10:00:00+00:00,34,10,4,-84.19190,26.68763,1685134.52239,-1139471.56934,12000.00000,42000.00000,40.40615,51.18983,25.70742,-1.17863,2.99262,-3.38022,-7.28560,-2.38566,-10.09642,377.59952,1217.73486,24.60318,121,0.88642,22.15157,10.25359,-0.76214,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_31_35_271_04,d01_REFL_COM_20110428-0000_31_35_271,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 11:00:00+00:00,35,11,5,-83.70213,26.77948,1731688.38654,-1120075.63703,39000.00000,12000.00000,40.55204,47.99475,28.17174,-0.71519,4.21128,-4.29327,-7.58977,-4.07848,-10.07605,64.48501,518.43542,0.00000,176,0.78287,23.42872,14.57703,0.85756,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_31_31_272_00,d01_REFL_COM_20110428-0000_31_31_272,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 07:00:00+00:00,31,7,1,-83.12701,27.80598,1765925.86486,-995557.19246,-3000.00000,-12000.00000,42.44577,49.83443,24.42621,2.73073,6.29681,-0.61707,-7.04763,-3.06401,-9.53573,124.23439,342.58481,13.46820,58,0.81615,12.10483,6.99471,0.99701,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_31_34_273_00,d01_REFL_COM_20110428-0000_31_34_273,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 07:00:00+00:00,31,7,1,-82.46527,28.33343,1818405.88290,-924434.73846,39000.00000,21000.00000,40.18005,48.07159,25.37287,3.28428,6.34204,1.00460,-4.76993,-0.39569,-7.89436,833.76465,1663.75623,450.33554,112,0.89045,18.75825,8.53649,0.61204,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_31_34_273_01,d01_REFL_COM_20110428-0000_31_34_273,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 08:00:00+00:00,32,8,2,-82.83192,27.76168,1795684.47465,-994653.42943,-15000.00000,-57000.00000,41.18214,50.00355,23.47924,2.30706,6.09680,-0.65568,-6.16550,-2.06385,-9.30390,426.09872,788.89636,0.00000,118,0.96160,26.77163,7.34765,0.60334,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_31_34_273_02,d01_REFL_COM_20110428-0000_31_34_273,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 09:00:00+00:00,33,9,3,-82.67812,27.58590,1814642.34525,-1010970.08088,9000.00000,-30000.00000,41.24038,48.82803,25.39351,2.17443,4.92125,-0.24268,-6.00726,-4.04603,-7.71115,724.37189,1076.84436,426.58713,78,0.45114,10.94570,9.76851,0.26416,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_31_34_273_03,d01_REFL_COM_20110428-0000_31_34_273,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 10:00:00+00:00,34,10,4,-82.55918,27.64059,1825019.77893,-1002559.73289,12000.00000,0.00000,41.24543,46.68547,32.10609,1.12617,2.85877,-0.89917,-6.68549,-5.31864,-8.85252,371.56720,642.90924,37.90080,29,0.69432,7.10354,5.11217,-1.39681,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_31_31_274_00,d01_REFL_COM_20110428-0000_31_31_274,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 07:00:00+00:00,31,7,1,-79.16908,28.96723,2119098.77824,-783638.91958,-9000.00000,15000.00000,41.42243,49.33860,28.27981,0.60824,2.25553,-1.10272,9.17691,11.05850,4.51036,1329.75781,1595.19238,1055.21399,28,0.83729,8.12617,4.44307,-1.29208,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_31_31_275_00,d01_REFL_COM_20110428-0000_31_31_275,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 07:00:00+00:00,31,7,1,-79.50499,30.23977,2053741.44597,-653083.96244,12000.00000,-12000.00000,43.06724,50.82108,29.45119,5.34018,7.52011,3.69623,-4.78108,5.33381,-7.67576,1890.87317,1974.82874,1738.28162,25,0.49847,6.01328,5.21295,0.18972,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_31_31_276_00,d01_REFL_COM_20110428-0000_31_31_276,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 07:00:00+00:00,31,7,1,-77.50988,31.16674,2213842.97356,-505991.11206,15000.00000,-21000.00000,39.07631,51.00256,13.45572,-0.25250,1.40871,-3.23310,9.83919,15.01875,-0.52113,1281.96521,1755.16260,962.58447,105,0.82399,17.03053,9.64953,1.44257,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_31_31_277_00,d01_REFL_COM_20110428-0000_31_31_277,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 07:00:00+00:00,31,7,1,-76.73159,32.71339,2240055.43566,-320836.91331,6000.00000,-9000.00000,38.21399,50.72383,0.00000,5.65087,12.57100,0.12882,2.41670,12.52313,-3.93102,741.95374,1842.67932,0.00000,597,0.84069,40.85618,22.12452,0.58836,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_31_35_278_00,d01_REFL_COM_20110428-0000_31_35_278,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 07:00:00+00:00,31,7,1,-74.48039,35.31431,2359218.69841,13145.78248,57000.00000,96000.00000,40.04462,51.45132,0.00000,5.93588,11.87730,0.24042,9.38546,15.05590,5.07830,602.82642,1106.34912,77.55743,463,0.87694,37.69849,18.11762,0.33654,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_31_35_278_01,d01_REFL_COM_20110428-0000_31_35_278,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 08:00:00+00:00,32,8,2,-73.58116,35.98582,2414737.87803,107766.48023,48000.00000,75000.00000,39.51929,50.93473,0.00000,5.69018,10.90168,-0.09786,8.72617,15.66481,3.12348,497.83011,876.12457,0.00000,514,0.87233,38.19306,18.67321,0.53893,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_31_35_278_02,d01_REFL_COM_20110428-0000_31_35_278,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 09:00:00+00:00,33,9,3,-72.78584,36.54844,2463543.06610,188395.02396,57000.00000,72000.00000,38.06349,49.93334,0.00000,5.40633,8.88921,0.25874,7.87237,15.55026,2.78286,456.88663,799.59637,0.00000,441,0.89251,39.56441,17.84447,0.47044,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_31_35_278_03,d01_REFL_COM_20110428-0000_31_35_278,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 10:00:00+00:00,34,10,4,-72.60199,36.44528,2482577.06562,182554.87372,24000.00000,-3000.00000,38.78845,50.30169,0.00000,4.48481,8.56907,0.00590,7.20187,13.47741,3.74631,421.10336,792.20490,29.66960,317,0.92907,39.72237,14.69331,0.37767,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_31_35_278_04,d01_REFL_COM_20110428-0000_31_35_278,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 11:00:00+00:00,35,11,5,-72.07378,36.68265,2518985.43781,222024.17845,33000.00000,21000.00000,40.26617,51.89510,23.47579,3.94627,9.83494,-1.72448,9.28010,15.23580,5.83442,412.96796,773.35864,12.83003,261,0.94071,36.78672,12.47828,0.00954,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_31_31_279_00,d01_REFL_COM_20110428-0000_31_31_279,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 07:00:00+00:00,31,7,1,-72.44088,36.95845,2478664.49477,240868.87572,24000.00000,-9000.00000,40.75886,48.52437,25.75380,-0.62391,0.05927,-2.01283,13.01675,14.07871,11.16067,475.88513,507.30402,430.23434,38,0.76763,9.04009,5.79376,0.74520,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_32_32_280_00,d01_REFL_COM_20110428-0000_32_32_280,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 08:00:00+00:00,32,8,1,-84.42695,26.73336,1660895.85832,-1138727.40233,-6000.00000,-3000.00000,42.30502,49.07596,31.90775,-0.95258,1.04523,-2.60154,-7.57248,-6.11067,-8.88525,394.42596,662.22632,93.53957,23,0.78411,6.81015,4.22656,-1.53257,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_32_33_281_00,d01_REFL_COM_20110428-0000_32_33_281,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 08:00:00+00:00,32,8,1,-82.17560,28.29989,1847194.50075,-922274.34885,36000.00000,21000.00000,37.96638,49.62824,17.53743,2.10998,4.23057,-0.21291,-5.14234,0.36170,-8.03258,1048.05420,2122.07056,124.55775,202,0.95349,39.15653,11.80244,0.86006,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_32_33_281_01,d01_REFL_COM_20110428-0000_32_33_281,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 09:00:00+00:00,33,9,2,-82.03437,28.23844,1862282.24382,-926140.07936,15000.00000,-6000.00000,38.24951,47.60943,22.38689,2.12764,4.03502,-0.83927,-4.31308,-2.10881,-6.28245,850.73822,2186.20020,52.90327,103,0.90782,19.09248,8.00666,-1.39525,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_32_34_282_00,d01_REFL_COM_20110428-0000_32_34_282,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 08:00:00+00:00,32,8,1,-78.58544,29.46923,2160883.35147,-715349.31641,30000.00000,24000.00000,41.70227,49.42504,32.60321,1.97022,4.13027,0.66020,8.08018,10.05173,3.78801,1537.45496,1726.11670,1296.28320,44,0.91060,12.71016,5.25284,-0.99158,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_32_34_282_01,d01_REFL_COM_20110428-0000_32_34_282,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 09:00:00+00:00,33,9,2,-78.13568,29.69756,2196971.20368,-679813.47235,33000.00000,24000.00000,41.50922,50.25076,33.47961,1.57168,4.48017,-4.45597,8.94067,12.15153,3.92372,1119.03748,1764.23792,658.16010,97,0.55085,13.50914,11.27475,0.98581,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_32_34_282_02,d01_REFL_COM_20110428-0000_32_34_282,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 10:00:00+00:00,34,10,3,-78.44419,30.21373,2153767.94683,-631332.05705,-54000.00000,45000.00000,39.10180,49.09841,21.47250,5.61889,10.33799,3.51422,-7.59365,8.78401,-10.79318,1803.17773,2059.53857,409.50995,107,0.93517,25.35030,8.97932,0.77073,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_32_32_283_00,d01_REFL_COM_20110428-0000_32_32_283,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 08:00:00+00:00,32,8,1,-78.99107,30.48665,2095278.73195,-614579.33226,6000.00000,-15000.00000,39.94625,48.26160,31.83526,6.46519,8.84061,2.29335,-5.10923,-2.25567,-6.94561,1403.08191,1872.83167,237.82339,46,0.89835,12.87992,5.65801,-0.25218,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_32_33_284_00,d01_REFL_COM_20110428-0000_32_33_284,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 08:00:00+00:00,32,8,1,-76.16661,32.83726,2287200.54259,-293503.03364,39000.00000,-15000.00000,37.24959,52.76943,0.00000,3.53832,9.50011,-1.89174,4.97650,15.02514,-2.41583,1037.22412,1880.50854,22.11564,481,0.79101,36.08652,22.07794,0.13653,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_32_33_284_01,d01_REFL_COM_20110428-0000_32_33_284,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 09:00:00+00:00,33,9,2,-76.65974,31.94364,2269176.25238,-401531.44809,-18000.00000,-90000.00000,38.93102,52.48991,0.00000,3.59452,11.32108,-3.64224,5.60536,14.51684,-6.42837,995.08887,1566.98206,0.00000,661,0.69676,39.67336,28.45787,0.22780,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_32_33_285_00,d01_REFL_COM_20110428-0000_32_33_285,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 08:00:00+00:00,32,8,1,-71.89768,37.94803,2489788.05563,359513.97561,72000.00000,96000.00000,38.49726,49.90764,16.52475,4.44646,9.36520,0.40823,7.79647,12.55716,3.23464,52.47485,448.15283,0.00000,583,0.67130,37.50080,27.79518,0.46304,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_32_33_285_01,d01_REFL_COM_20110428-0000_32_33_285,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 09:00:00+00:00,33,9,2,-71.85969,37.66908,2502637.27700,331338.72809,15000.00000,-15000.00000,41.10823,48.37120,34.81345,2.45175,5.41067,0.78443,6.66094,8.08153,5.74426,2.99003,117.96787,0.00000,58,0.92329,14.08683,5.41071,-0.34326,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_33_34_286_00,d01_REFL_COM_20110428-0000_33_34_286,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 09:00:00+00:00,33,9,1,-83.52858,26.98704,1744372.91276,-1093774.13704,39000.00000,9000.00000,41.54794,48.57344,30.37363,-1.19589,2.84324,-3.81458,-7.28119,-5.03201,-9.31882,382.57657,678.33386,118.24319,57,0.95087,17.20910,5.32799,1.20021,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_33_34_286_01,d01_REFL_COM_20110428-0000_33_34_286,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 10:00:00+00:00,34,10,2,-83.99206,26.90272,1700418.28245,-1111901.32821,-27000.00000,-12000.00000,39.18533,49.85750,15.86705,-1.68636,-0.12032,-3.17157,-7.16741,-5.14848,-8.83837,23.93887,132.44400,0.00000,37,0.86490,9.73317,4.88556,-1.19524,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_33_33_287_00,d01_REFL_COM_20110428-0000_33_33_287,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 09:00:00+00:00,33,9,1,-79.24085,29.85899,2088589.71226,-688388.26702,18000.00000,-15000.00000,41.85137,47.75719,29.90321,6.11192,11.15944,2.71336,-6.29488,4.84756,-10.10370,2061.64087,2127.05640,1983.25427,45,0.91798,13.08273,5.18904,0.11203,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_33_35_288_00,d01_REFL_COM_20110428-0000_33_35_288,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 09:00:00+00:00,33,9,1,-77.34147,30.51013,2248207.28764,-572592.69219,15000.00000,-39000.00000,43.14983,50.34262,32.02481,1.34030,4.05849,-1.31548,11.06561,13.77400,5.22982,1569.62952,1941.36023,1355.91467,67,0.73574,12.47322,8.44766,-0.13117,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_33_35_288_01,d01_REFL_COM_20110428-0000_33_35_288,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 10:00:00+00:00,34,10,2,-76.85473,30.69154,2288061.02246,-540900.30647,39000.00000,30000.00000,40.89722,47.95607,11.80561,2.43922,5.61412,-0.68759,12.31896,16.50700,9.21423,1380.00085,1780.35449,1138.54822,106,0.19473,12.01495,11.78494,1.01676,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_33_35_288_02,d01_REFL_COM_20110428-0000_33_35_288,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 11:00:00+00:00,35,11,3,-76.61456,30.63190,2312038.24467,-541232.31588,24000.00000,-3000.00000,41.13120,50.45087,28.89997,2.42076,3.74604,-0.27095,10.01217,12.13026,6.41961,1084.96802,1281.88770,913.88354,51,0.64216,9.27912,7.11310,0.48299,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_33_34_289_00,d01_REFL_COM_20110428-0000_33_34_289,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 09:00:00+00:00,33,9,1,-77.97810,30.87119,2178932.80748,-549172.04383,15000.00000,-12000.00000,39.20639,48.49444,24.07986,6.13811,9.83519,3.44479,-6.28936,-0.42116,-8.30558,1124.29895,1488.85315,881.84839,73,0.96601,21.35592,5.52051,0.37819,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_33_34_289_01,d01_REFL_COM_20110428-0000_33_34_289,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 10:00:00+00:00,34,10,2,-77.71287,30.63959,2210035.01495,-567749.22667,15000.00000,-15000.00000,42.56042,50.96254,30.36593,4.89019,7.03604,2.93385,-4.83399,6.57862,-7.83939,1273.17065,1374.27612,1181.53186,19,0.52070,5.27157,4.50054,-0.78540,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_33_34_290_00,d01_REFL_COM_20110428-0000_33_34_290,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 09:00:00+00:00,33,9,1,-75.30624,33.38959,2347247.63664,-212629.65625,45000.00000,-48000.00000,38.56537,51.65465,0.00000,1.95401,8.84934,-1.69510,8.82477,13.98183,-0.21209,1021.28943,1406.54126,74.84909,282,0.87195,32.23004,15.77991,-0.24257,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_33_34_290_01,d01_REFL_COM_20110428-0000_33_34_290,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 10:00:00+00:00,34,10,2,-75.25713,33.56892,2346053.07530,-192269.92393,3000.00000,12000.00000,38.96594,51.82545,0.00000,1.47261,8.21791,-2.41334,7.82548,15.08316,0.30595,552.80878,1324.65930,7.64482,241,0.52963,20.88060,17.71153,0.78482,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_33_35_291_00,d01_REFL_COM_20110428-0000_33_35_291,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 09:00:00+00:00,33,9,1,-74.55442,34.58724,2375914.66354,-65827.81550,84000.00000,96000.00000,37.56787,48.93187,0.00000,7.36750,11.25055,2.37452,7.46986,12.87274,2.98223,620.96167,1216.29321,0.00000,452,0.75363,35.33666,23.22689,0.58767,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_33_35_291_01,d01_REFL_COM_20110428-0000_33_35_291,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 10:00:00+00:00,34,10,2,-73.50042,35.24397,2446085.91297,31634.41845,72000.00000,96000.00000,39.60127,52.06758,25.59937,5.78039,9.55684,0.30788,8.18882,13.40372,3.66417,802.85754,1066.08032,18.23895,337,0.88480,35.53290,16.55716,0.55790,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_33_35_291_02,d01_REFL_COM_20110428-0000_33_35_291,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 11:00:00+00:00,35,11,3,-72.83855,35.72266,2486932.78942,100072.17212,42000.00000,69000.00000,38.64069,48.47368,27.60019,5.12583,8.50592,1.68195,8.79266,14.49241,5.76730,701.69330,906.52167,75.21316,258,0.94854,36.66934,11.61138,0.43379,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_33_33_292_00,d01_REFL_COM_20110428-0000_33_33_292,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 09:00:00+00:00,33,9,1,-73.52935,35.33587,2440563.97307,40557.68640,3000.00000,-6000.00000,42.53441,50.02356,32.56730,1.89074,3.91765,0.60333,12.18478,13.94839,11.37140,852.82013,961.04089,789.06458,19,0.60776,5.49275,4.36192,1.00299,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_33_33_293_00,d01_REFL_COM_20110428-0000_33_33_293,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 09:00:00+00:00,33,9,1,-71.10857,38.39645,2538880.95174,428263.51423,63000.00000,63000.00000,38.22529,49.97144,0.00000,3.92885,8.70738,-0.90683,6.86594,11.00764,1.18824,96.39938,403.20706,0.00000,445,0.66377,36.19862,27.07434,-0.13343,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_33_33_294_00,d01_REFL_COM_20110428-0000_33_33_294,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 09:00:00+00:00,33,9,1,-70.39619,39.12443,2570546.19153,524222.36906,57000.00000,96000.00000,38.98332,50.38393,30.04781,3.38975,7.41312,0.44754,7.45752,10.16165,4.48693,40.31594,186.02661,0.00000,299,0.91070,34.84462,14.39304,-0.12394,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_34_35_295_00,d01_REFL_COM_20110428-0000_34_35_295,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 10:00:00+00:00,34,10,1,-79.66591,29.11218,2067994.89970,-779313.57237,18000.00000,-6000.00000,41.22868,50.22425,25.97176,5.13224,8.22945,2.26228,-6.94209,6.25063,-10.66098,1525.23450,1706.75952,1430.18347,38,0.94446,13.92896,4.57752,0.27953,0,0,0,0,0,0
